Year,County,Surgery,# of Cases (ICD 10)
2021,Kern,Rectum,3
2021,Kern,Breast,15
2021,Kern,Pancreas,1
2021,Kern,Prostate,22
2021,Kern,Rectum,22
2021,Kern,Colon,43
2021,Kern,Stomach,3
2021,Kern,Liver,1
2021,Kern,Breast,109
2021,Kern,Brain,10
2021,Kern,Bladder,2
2021,Kern,Lung,1
2021,Kern,Rectum,1
2021,Kern,Colon,5
2021,Kern,Breast,2
2021,Kern,Rectum,12
2021,Kern,Pancreas,2
2021,Kern,Prostate,18
2021,Kern,Lung,3
2021,Kern,Stomach,1
2021,Kern,Colon,50
2021,Kern,Breast,172
2021,Kern,Brain,17
2021,Kern,Bladder,1
2021,Kern,Breast,1
2021,Kern,Colon,4
2021,Kern,Colon,1
2021,Kings,Pancreas,1
2021,Kings,Rectum,9
2021,Kings,Lung,2
2021,Kings,Prostate,2
2021,Kings,Colon,20
2021,Kings,Breast,48
2021,Kings,Esophagus,1
2021,Lake,Colon,5
2021,Lake,Rectum,2
2021,Lake,Breast,1
2021,Lake,Rectum,2
2021,Lake,Breast,3
2021,Lake,Colon,7
2021,Los Angeles,Stomach,7
2021,Los Angeles,Rectum,10
2021,Los Angeles,Breast,19
2021,Los Angeles,Lung,1
2021,Los Angeles,Liver,1
2021,Los Angeles,Colon,27
2021,Los Angeles,Breast,134
2021,Los Angeles,Liver,1
2021,Los Angeles,Rectum,9
2021,Los Angeles,Lung,4
2021,Los Angeles,Stomach,7
2021,Los Angeles,Brain,20
2021,Los Angeles,Prostate,16
2021,Los Angeles,Pancreas,2
2021,Los Angeles,Colon,37
2021,Los Angeles,Brain,5
2021,Los Angeles,Colon,10
2021,Los Angeles,Rectum,2
2021,Los Angeles,Breast,12
2021,Los Angeles,Rectum,5
2021,Los Angeles,Stomach,2
2021,Los Angeles,Breast,16
2021,Los Angeles,Colon,17
2021,Los Angeles,Brain,1
2021,Los Angeles,Prostate,2
2021,Los Angeles,Lung,2
2021,Los Angeles,Bladder,4
2021,Los Angeles,Liver,1
2021,Los Angeles,Breast,38
2021,Los Angeles,Rectum,7
2021,Los Angeles,Prostate,13
2021,Los Angeles,Colon,5
2021,Los Angeles,Stomach,1
2021,Los Angeles,Brain,1
2021,Los Angeles,Liver,4
2021,Los Angeles,Brain,7
2021,Los Angeles,Prostate,2
2021,Los Angeles,Rectum,7
2021,Los Angeles,Pancreas,6
2021,Los Angeles,Lung,3
2021,Los Angeles,Stomach,6
2021,Los Angeles,Colon,13
2021,Los Angeles,Breast,69
2021,Los Angeles,Colon,12
2021,Los Angeles,Brain,2
2021,Los Angeles,Rectum,16
2021,Los Angeles,Prostate,6
2021,Los Angeles,Prostate,1
2021,Los Angeles,Brain,5
2021,Los Angeles,Colon,13
2021,Los Angeles,Breast,7
2021,Los Angeles,Rectum,3
2021,Los Angeles,Bladder,53
2021,Los Angeles,Pancreas,26
2021,Los Angeles,Lung,69
2021,Los Angeles,Liver,107
2021,Los Angeles,Colon,97
2021,Los Angeles,Prostate,37
2021,Los Angeles,Rectum,86
2021,Los Angeles,Esophagus,15
2021,Los Angeles,Brain,70
2021,Los Angeles,Stomach,25
2021,Los Angeles,Breast,593
2021,Los Angeles,Colon,2
2021,Los Angeles,Rectum,1
2021,Los Angeles,Colon,5
2021,Los Angeles,Stomach,1
2021,Los Angeles,Prostate,2
2021,Los Angeles,Breast,11
2021,Los Angeles,Liver,1
2021,Los Angeles,Colon,15
2021,Los Angeles,Rectum,3
2021,Los Angeles,Brain,1
2021,Los Angeles,Pancreas,1
2021,Los Angeles,Stomach,1
2021,Los Angeles,Lung,6
2021,Los Angeles,Stomach,3
2021,Los Angeles,Rectum,10
2021,Los Angeles,Prostate,3
2021,Los Angeles,Liver,2
2021,Los Angeles,Colon,29
2021,Los Angeles,Breast,20
2021,Los Angeles,Brain,4
2021,Los Angeles,Colon,23
2021,Los Angeles,Pancreas,1
2021,Los Angeles,Breast,23
2021,Los Angeles,Rectum,2
2021,Los Angeles,Stomach,2
2021,Los Angeles,Stomach,1
2021,Los Angeles,Colon,2
2021,Los Angeles,Rectum,1
2021,Los Angeles,Breast,1
2021,Los Angeles,Stomach,1
2021,Los Angeles,Breast,35
2021,Los Angeles,Colon,26
2021,Los Angeles,Pancreas,1
2021,Los Angeles,Liver,1
2021,Los Angeles,Prostate,1
2021,Los Angeles,Brain,1
2021,Los Angeles,Rectum,11
2021,Los Angeles,Rectum,19
2021,Los Angeles,Prostate,26
2021,Los Angeles,Stomach,9
2021,Los Angeles,Lung,22
2021,Los Angeles,Liver,17
2021,Los Angeles,Colon,31
2021,Los Angeles,Breast,122
2021,Los Angeles,Brain,5
2021,Los Angeles,Bladder,1
2021,Los Angeles,Pancreas,4
2021,Los Angeles,Esophagus,1
2021,Los Angeles,Stomach,12
2021,Los Angeles,Colon,55
2021,Los Angeles,Rectum,24
2021,Los Angeles,Lung,11
2021,Los Angeles,Brain,25
2021,Los Angeles,Breast,159
2021,Los Angeles,Liver,2
2021,Los Angeles,Prostate,19
2021,Los Angeles,Pancreas,10
2021,Los Angeles,Colon,2
2021,Los Angeles,Breast,4
2021,Los Angeles,Rectum,1
2021,Los Angeles,Colon,2
2021,Los Angeles,Prostate,1
2021,Los Angeles,Stomach,22
2021,Los Angeles,Rectum,14
2021,Los Angeles,Pancreas,4
2021,Los Angeles,Lung,7
2021,Los Angeles,Liver,4
2021,Los Angeles,Brain,9
2021,Los Angeles,Breast,163
2021,Los Angeles,Bladder,1
2021,Los Angeles,Colon,43
2021,Los Angeles,Prostate,4
2021,Los Angeles,Pancreas,19
2021,Los Angeles,Breast,120
2021,Los Angeles,Lung,25
2021,Los Angeles,Stomach,8
2021,Los Angeles,Rectum,24
2021,Los Angeles,Liver,14
2021,Los Angeles,Esophagus,3
2021,Los Angeles,Colon,59
2021,Los Angeles,Brain,16
2021,Los Angeles,Prostate,36
2021,Los Angeles,Colon,23
2021,Los Angeles,Prostate,1
2021,Los Angeles,Stomach,8
2021,Los Angeles,Rectum,11
2021,Los Angeles,Pancreas,8
2021,Los Angeles,Lung,9
2021,Los Angeles,Liver,12
2021,Los Angeles,Breast,17
2021,Los Angeles,Brain,12
2021,Los Angeles,Stomach,12
2021,Los Angeles,Rectum,39
2021,Los Angeles,Prostate,52
2021,Los Angeles,Pancreas,20
2021,Los Angeles,Lung,27
2021,Los Angeles,Liver,19
2021,Los Angeles,Breast,72
2021,Los Angeles,Esophagus,2
2021,Los Angeles,Brain,19
2021,Los Angeles,Colon,75
2021,Los Angeles,Bladder,4
2021,Los Angeles,Stomach,1
2021,Los Angeles,Lung,2
2021,Los Angeles,Breast,30
2021,Los Angeles,Colon,8
2021,Los Angeles,Rectum,9
2021,Los Angeles,Esophagus,1
2021,Los Angeles,Stomach,14
2021,Los Angeles,Rectum,23
2021,Los Angeles,Liver,6
2021,Los Angeles,Colon,70
2021,Los Angeles,Breast,367
2021,Los Angeles,Brain,20
2021,Los Angeles,Pancreas,9
2021,Los Angeles,Bladder,1
2021,Los Angeles,Lung,51
2021,Los Angeles,Prostate,47
2021,Los Angeles,Lung,49
2021,Los Angeles,Esophagus,3
2021,Los Angeles,Colon,60
2021,Los Angeles,Breast,303
2021,Los Angeles,Bladder,39
2021,Los Angeles,Pancreas,18
2021,Los Angeles,Brain,92
2021,Los Angeles,Liver,68
2021,Los Angeles,Rectum,44
2021,Los Angeles,Stomach,10
2021,Los Angeles,Prostate,37
2021,Los Angeles,Bladder,1
2021,Los Angeles,Stomach,6
2021,Los Angeles,Rectum,10
2021,Los Angeles,Pancreas,3
2021,Los Angeles,Liver,3
2021,Los Angeles,Colon,52
2021,Los Angeles,Breast,354
2021,Los Angeles,Rectum,37
2021,Los Angeles,Liver,1
2021,Los Angeles,Esophagus,5
2021,Los Angeles,Colon,52
2021,Los Angeles,Bladder,1
2021,Los Angeles,Breast,211
2021,Los Angeles,Prostate,28
2021,Los Angeles,Lung,68
2021,Los Angeles,Pancreas,3
2021,Los Angeles,Stomach,8
2021,Los Angeles,Colon,35
2021,Los Angeles,Stomach,5
2021,Los Angeles,Rectum,12
2021,Los Angeles,Prostate,13
2021,Los Angeles,Pancreas,9
2021,Los Angeles,Lung,28
2021,Los Angeles,Esophagus,1
2021,Los Angeles,Breast,277
2021,Los Angeles,Bladder,6
2021,Los Angeles,Liver,4
2021,Los Angeles,Lung,9
2021,Los Angeles,Breast,223
2021,Los Angeles,Colon,38
2021,Los Angeles,Prostate,13
2021,Los Angeles,Stomach,7
2021,Los Angeles,Pancreas,6
2021,Los Angeles,Brain,39
2021,Los Angeles,Rectum,24
2021,Los Angeles,Colon,18
2021,Los Angeles,Breast,17
2021,Los Angeles,Stomach,2
2021,Los Angeles,Rectum,5
2021,Los Angeles,Prostate,2
2021,Los Angeles,Prostate,19
2021,Los Angeles,Stomach,2
2021,Los Angeles,Rectum,24
2021,Los Angeles,Pancreas,2
2021,Los Angeles,Lung,6
2021,Los Angeles,Colon,47
2021,Los Angeles,Breast,122
2021,Los Angeles,Brain,1
2021,Los Angeles,Bladder,2
2021,Los Angeles,Stomach,2
2021,Los Angeles,Rectum,1
2021,Los Angeles,Colon,5
2021,Los Angeles,Breast,8
2021,Los Angeles,Brain,2
2021,Los Angeles,Rectum,19
2021,Los Angeles,Prostate,3
2021,Los Angeles,Breast,16
2021,Los Angeles,Lung,9
2021,Los Angeles,Liver,1
2021,Los Angeles,Colon,25
2021,Los Angeles,Liver,1
2021,Los Angeles,Breast,6
2021,Los Angeles,Rectum,3
2021,Los Angeles,Colon,3
2021,Los Angeles,Brain,3
2021,Los Angeles,Prostate,6
2021,Los Angeles,Lung,29
2021,Los Angeles,Stomach,5
2021,Los Angeles,Rectum,27
2021,Los Angeles,Pancreas,7
2021,Los Angeles,Esophagus,2
2021,Los Angeles,Liver,9
2021,Los Angeles,Brain,39
2021,Los Angeles,Breast,278
2021,Los Angeles,Colon,38
2021,Los Angeles,Pancreas,3
2021,Los Angeles,Stomach,1
2021,Los Angeles,Rectum,15
2021,Los Angeles,Liver,1
2021,Los Angeles,Colon,39
2021,Los Angeles,Breast,101
2021,Los Angeles,Brain,8
2021,Los Angeles,Bladder,1
2021,Los Angeles,Prostate,2
2021,Los Angeles,Breast,12
2021,Los Angeles,Stomach,1
2021,Los Angeles,Rectum,3
2021,Los Angeles,Lung,1
2021,Los Angeles,Prostate,1
2021,Los Angeles,Colon,8
2021,Los Angeles,Breast,11
2021,Los Angeles,Brain,1
2021,Los Angeles,Esophagus,19
2021,Los Angeles,Rectum,74
2021,Los Angeles,Pancreas,45
2021,Los Angeles,Liver,33
2021,Los Angeles,Brain,143
2021,Los Angeles,Stomach,24
2021,Los Angeles,Breast,642
2021,Los Angeles,Colon,143
2021,Los Angeles,Bladder,32
2021,Los Angeles,Prostate,35
2021,Los Angeles,Lung,104
2021,Los Angeles,Stomach,4
2021,Los Angeles,Brain,9
2021,Los Angeles,Bladder,2
2021,Los Angeles,Pancreas,2
2021,Los Angeles,Rectum,4
2021,Los Angeles,Prostate,8
2021,Los Angeles,Lung,4
2021,Los Angeles,Colon,22
2021,Los Angeles,Breast,23
2021,Los Angeles,Liver,1
2021,Los Angeles,Colon,3
2021,Los Angeles,Lung,1
2021,Los Angeles,Rectum,2
2021,Los Angeles,Stomach,1
2021,Los Angeles,Rectum,2
2021,Los Angeles,Colon,1
2021,Los Angeles,Pancreas,2
2021,Los Angeles,Stomach,3
2021,Los Angeles,Lung,5
2021,Los Angeles,Liver,1
2021,Los Angeles,Colon,36
2021,Los Angeles,Breast,157
2021,Los Angeles,Brain,15
2021,Los Angeles,Prostate,15
2021,Los Angeles,Rectum,25
2021,Los Angeles,Pancreas,1
2021,Los Angeles,Esophagus,2
2021,Los Angeles,Liver,7
2021,Los Angeles,Stomach,8
2021,Los Angeles,Rectum,16
2021,Los Angeles,Prostate,6
2021,Los Angeles,Lung,20
2021,Los Angeles,Colon,59
2021,Los Angeles,Breast,182
2021,Los Angeles,Brain,16
2021,Los Angeles,Bladder,3
2021,Los Angeles,Prostate,54
2021,Los Angeles,Bladder,1
2021,Los Angeles,Brain,12
2021,Los Angeles,Colon,14
2021,Los Angeles,Liver,2
2021,Los Angeles,Rectum,14
2021,Los Angeles,Breast,18
2021,Los Angeles,Stomach,5
2021,Los Angeles,Rectum,3
2021,Los Angeles,Stomach,1
2021,Los Angeles,Colon,1
2021,Los Angeles,Breast,3
2021,Los Angeles,Colon,3
2021,Los Angeles,Stomach,1
2021,Los Angeles,Rectum,1
2021,Los Angeles,Breast,11
2021,Los Angeles,Prostate,3
2021,Los Angeles,Rectum,2
2021,Los Angeles,Colon,3
2021,Los Angeles,Breast,4
2021,Los Angeles,Brain,1
2021,Los Angeles,Prostate,7
2021,Los Angeles,Bladder,23
2021,Los Angeles,Breast,351
2021,Los Angeles,Rectum,8
2021,Los Angeles,Colon,16
2021,Los Angeles,Liver,1
2021,Los Angeles,Lung,10
2021,Los Angeles,Stomach,1
2021,Los Angeles,Esophagus,1
2021,Los Angeles,Colon,1
2021,Los Angeles,Rectum,1
2021,Los Angeles,Breast,2
2021,Los Angeles,Colon,2
2021,Los Angeles,Colon,10
2021,Los Angeles,Lung,4
2021,Los Angeles,Breast,37
2021,Los Angeles,Bladder,1
2021,Los Angeles,Liver,1
2021,Los Angeles,Brain,1
2021,Los Angeles,Prostate,2
2021,Los Angeles,Esophagus,1
2021,Los Angeles,Rectum,4
2021,Los Angeles,Stomach,5
2021,Los Angeles,Rectum,21
2021,Los Angeles,Pancreas,7
2021,Los Angeles,Liver,22
2021,Los Angeles,Breast,304
2021,Los Angeles,Brain,56
2021,Los Angeles,Colon,36
2021,Los Angeles,Bladder,6
2021,Los Angeles,Esophagus,2
2021,Los Angeles,Lung,72
2021,Los Angeles,Prostate,87
2021,Los Angeles,Stomach,5
2021,Los Angeles,Rectum,15
2021,Los Angeles,Prostate,27
2021,Los Angeles,Pancreas,3
2021,Los Angeles,Lung,12
2021,Los Angeles,Liver,1
2021,Los Angeles,Colon,49
2021,Los Angeles,Breast,201
2021,Los Angeles,Brain,17
2021,Los Angeles,Colon,1
2021,Los Angeles,Rectum,1
2021,Los Angeles,Stomach,1
2021,Los Angeles,Esophagus,17
2021,Los Angeles,Bladder,20
2021,Los Angeles,Colon,89
2021,Los Angeles,Stomach,18
2021,Los Angeles,Rectum,45
2021,Los Angeles,Prostate,20
2021,Los Angeles,Pancreas,75
2021,Los Angeles,Lung,118
2021,Los Angeles,Liver,38
2021,Los Angeles,Brain,146
2021,Los Angeles,Breast,373
2021,Los Angeles,Breast,147
2021,Los Angeles,Prostate,2
2021,Los Angeles,Stomach,2
2021,Los Angeles,Rectum,2
2021,Los Angeles,Pancreas,2
2021,Los Angeles,Lung,1
2021,Los Angeles,Colon,18
2021,Los Angeles,Brain,7
2021,Los Angeles,Bladder,1
2021,Los Angeles,Stomach,1
2021,Los Angeles,Prostate,94
2021,Los Angeles,Liver,1
2021,Los Angeles,Colon,11
2021,Los Angeles,Breast,79
2021,Los Angeles,Bladder,8
2021,Los Angeles,Rectum,4
2021,Los Angeles,Stomach,3
2021,Los Angeles,Rectum,5
2021,Los Angeles,Colon,18
2021,Los Angeles,Breast,47
2021,Los Angeles,Brain,11
2021,Los Angeles,Bladder,1
2021,Los Angeles,Lung,1
2021,Los Angeles,Prostate,2
2021,Los Angeles,Stomach,4
2021,Los Angeles,Rectum,18
2021,Los Angeles,Colon,21
2021,Los Angeles,Prostate,7
2021,Los Angeles,Lung,6
2021,Los Angeles,Esophagus,2
2021,Los Angeles,Breast,73
2021,Los Angeles,Brain,12
2021,Los Angeles,Bladder,2
2021,Los Angeles,Rectum,4
2021,Los Angeles,Liver,1
2021,Los Angeles,Colon,21
2021,Los Angeles,Stomach,6
2021,Los Angeles,Breast,34
2021,Los Angeles,Stomach,2
2021,Los Angeles,Brain,18
2021,Los Angeles,Prostate,10
2021,Los Angeles,Breast,12
2021,Los Angeles,Rectum,8
2021,Los Angeles,Colon,17
2021,Los Angeles,Lung,4
2021,Los Angeles,Stomach,11
2021,Los Angeles,Prostate,8
2021,Los Angeles,Rectum,15
2021,Los Angeles,Pancreas,4
2021,Los Angeles,Lung,6
2021,Los Angeles,Liver,2
2021,Los Angeles,Esophagus,2
2021,Los Angeles,Colon,25
2021,Los Angeles,Breast,108
2021,Los Angeles,Brain,14
2021,Los Angeles,Bladder,1
2021,Los Angeles,Rectum,40
2021,Los Angeles,Stomach,9
2021,Los Angeles,Lung,4
2021,Los Angeles,Pancreas,4
2021,Los Angeles,Colon,54
2021,Los Angeles,Breast,107
2021,Los Angeles,Brain,43
2021,Los Angeles,Liver,8
2021,Los Angeles,Prostate,27
2021,Los Angeles,Stomach,12
2021,Los Angeles,Rectum,14
2021,Los Angeles,Prostate,16
2021,Los Angeles,Pancreas,2
2021,Los Angeles,Lung,3
2021,Los Angeles,Liver,3
2021,Los Angeles,Esophagus,1
2021,Los Angeles,Colon,26
2021,Los Angeles,Breast,108
2021,Los Angeles,Bladder,5
2021,Los Angeles,Liver,3
2021,Los Angeles,Colon,59
2021,Los Angeles,Breast,337
2021,Los Angeles,Stomach,4
2021,Los Angeles,Rectum,12
2021,Los Angeles,Prostate,3
2021,Los Angeles,Colon,59
2021,Los Angeles,Stomach,17
2021,Los Angeles,Rectum,67
2021,Los Angeles,Prostate,230
2021,Los Angeles,Pancreas,28
2021,Los Angeles,Lung,49
2021,Los Angeles,Liver,92
2021,Los Angeles,Esophagus,22
2021,Los Angeles,Breast,96
2021,Los Angeles,Brain,64
2021,Los Angeles,Bladder,163
2021,Los Angeles,Stomach,6
2021,Los Angeles,Colon,65
2021,Los Angeles,Prostate,1
2021,Los Angeles,Rectum,14
2021,Los Angeles,Pancreas,1
2021,Los Angeles,Breast,356
2021,Los Angeles,Bladder,7
2021,Los Angeles,Rectum,7
2021,Los Angeles,Stomach,10
2021,Los Angeles,Prostate,3
2021,Los Angeles,Pancreas,8
2021,Los Angeles,Lung,33
2021,Los Angeles,Colon,61
2021,Los Angeles,Bladder,7
2021,Los Angeles,Esophagus,3
2021,Los Angeles,Breast,360
2021,Los Angeles,Colon,9
2021,Los Angeles,Rectum,2
2021,Los Angeles,Prostate,5
2021,Los Angeles,Breast,1
2021,Los Angeles,Brain,6
2021,Madera,Liver,1
2021,Madera,Colon,7
2021,Madera,Breast,13
2021,Madera,Rectum,1
2021,Marin,Rectum,2
2021,Marin,Prostate,3
2021,Marin,Colon,36
2021,Marin,Breast,213
2021,Marin,Bladder,5
2021,Marin,Stomach,1
2021,Marin,Rectum,3
2021,Marin,Prostate,3
2021,Marin,Lung,2
2021,Marin,Colon,14
2021,Marin,Breast,186
2021,Marin,Brain,10
2021,Marin,Bladder,8
2021,Marin,Rectum,2
2021,Marin,Colon,4
2021,Marin,Breast,25
2021,Mendocino,Rectum,3
2021,Mendocino,Colon,2
2021,Mendocino,Breast,7
2021,Mendocino,Stomach,2
2021,Mendocino,Rectum,1
2021,Mendocino,Prostate,1
2021,Mendocino,Lung,1
2021,Mendocino,Colon,8
2021,Mendocino,Breast,51
2021,Mendocino,Rectum,1
2021,Mendocino,Colon,9
2021,Mendocino,Breast,3
2021,Merced,Stomach,4
2021,Merced,Rectum,3
2021,Merced,Prostate,2
2021,Merced,Lung,4
2021,Merced,Liver,1
2021,Merced,Colon,25
2021,Merced,Breast,25
2021,Merced,Bladder,1
2021,Monterey,Esophagus,3
2021,Monterey,Lung,9
2021,Monterey,Pancreas,8
2021,Monterey,Rectum,14
2021,Monterey,Bladder,1
2021,Monterey,Liver,1
2021,Monterey,Colon,37
2021,Monterey,Breast,51
2021,Monterey,Brain,7
2021,Monterey,Prostate,24
2021,Monterey,Stomach,3
2021,Monterey,Rectum,5
2021,Monterey,Prostate,2
2021,Monterey,Pancreas,2
2021,Monterey,Lung,1
2021,Monterey,Liver,1
2021,Monterey,Colon,22
2021,Monterey,Breast,90
2021,Monterey,Stomach,10
2021,Monterey,Brain,9
2021,Monterey,Stomach,1
2021,Monterey,Colon,4
2021,Monterey,Breast,1
2021,Monterey,Brain,2
2021,Monterey,Rectum,1
2021,Napa,Rectum,3
2021,Napa,Prostate,1
2021,Napa,Lung,7
2021,Napa,Liver,1
2021,Napa,Colon,17
2021,Napa,Breast,53
2021,Napa,Brain,4
2021,Napa,Stomach,1
2021,Napa,Rectum,7
2021,Napa,Lung,12
2021,Napa,Liver,1
2021,Napa,Colon,10
2021,Napa,Breast,53
2021,Napa,Esophagus,3
2021,Nevada,Rectum,2
2021,Nevada,Liver,3
2021,Nevada,Colon,17
2021,Nevada,Bladder,1
2021,Nevada,Breast,54
2021,Nevada,Rectum,1
2021,Nevada,Colon,1
2021,Nevada,Breast,33
2021,Orange,Esophagus,2
2021,Orange,Prostate,7
2021,Orange,Stomach,9
2021,Orange,Rectum,22
2021,Orange,Pancreas,25
2021,Orange,Lung,14
2021,Orange,Liver,44
2021,Orange,Colon,55
2021,Orange,Breast,154
2021,Orange,Brain,9
2021,Orange,Bladder,1
2021,Orange,Colon,14
2021,Orange,Stomach,2
2021,Orange,Rectum,5
2021,Orange,Prostate,3
2021,Orange,Lung,13
2021,Orange,Breast,68
2021,Orange,Stomach,10
2021,Orange,Rectum,23
2021,Orange,Prostate,12
2021,Orange,Pancreas,3
2021,Orange,Lung,19
2021,Orange,Liver,16
2021,Orange,Colon,44
2021,Orange,Breast,101
2021,Orange,Brain,12
2021,Orange,Rectum,1
2021,Orange,Lung,1
2021,Orange,Colon,3
2021,Orange,Breast,1
2021,Orange,Stomach,12
2021,Orange,Rectum,37
2021,Orange,Prostate,92
2021,Orange,Pancreas,19
2021,Orange,Lung,88
2021,Orange,Liver,22
2021,Orange,Esophagus,8
2021,Orange,Colon,119
2021,Orange,Breast,768
2021,Orange,Brain,90
2021,Orange,Bladder,15
2021,Orange,Stomach,1
2021,Orange,Colon,1
2021,Orange,Breast,1
2021,Orange,Rectum,1
2021,Orange,Colon,3
2021,Orange,Rectum,2
2021,Orange,Prostate,23
2021,Orange,Colon,24
2021,Orange,Breast,92
2021,Orange,Brain,17
2021,Orange,Stomach,1
2021,Orange,Stomach,1
2021,Orange,Breast,12
2021,Orange,Colon,3
2021,Orange,Stomach,1
2021,Orange,Rectum,17
2021,Orange,Prostate,26
2021,Orange,Lung,33
2021,Orange,Liver,6
2021,Orange,Esophagus,1
2021,Orange,Breast,131
2021,Orange,Brain,41
2021,Orange,Bladder,2
2021,Orange,Colon,45
2021,Orange,Pancreas,16
2021,Orange,Bladder,25
2021,Orange,Prostate,8
2021,Orange,Stomach,22
2021,Orange,Rectum,64
2021,Orange,Pancreas,32
2021,Orange,Lung,24
2021,Orange,Liver,51
2021,Orange,Esophagus,16
2021,Orange,Colon,74
2021,Orange,Breast,138
2021,Orange,Brain,90
2021,Orange,Stomach,5
2021,Orange,Colon,1
2021,Orange,Rectum,1
2021,Orange,Stomach,3
2021,Orange,Prostate,4
2021,Orange,Liver,1
2021,Orange,Colon,15
2021,Orange,Breast,63
2021,Orange,Stomach,4
2021,Orange,Rectum,5
2021,Orange,Prostate,22
2021,Orange,Pancreas,3
2021,Orange,Lung,22
2021,Orange,Liver,2
2021,Orange,Esophagus,1
2021,Orange,Colon,41
2021,Orange,Breast,210
2021,Orange,Brain,9
2021,Orange,Stomach,1
2021,Orange,Rectum,4
2021,Orange,Colon,4
2021,Orange,Breast,15
2021,Orange,Stomach,10
2021,Orange,Rectum,22
2021,Orange,Pancreas,9
2021,Orange,Lung,30
2021,Orange,Liver,8
2021,Orange,Prostate,74
2021,Orange,Esophagus,2
2021,Orange,Colon,54
2021,Orange,Breast,99
2021,Orange,Brain,27
2021,Orange,Bladder,2
2021,Orange,Rectum,22
2021,Orange,Prostate,22
2021,Orange,Pancreas,12
2021,Orange,Lung,15
2021,Orange,Liver,7
2021,Orange,Esophagus,3
2021,Orange,Colon,60
2021,Orange,Breast,232
2021,Orange,Brain,41
2021,Orange,Stomach,7
2021,Orange,Rectum,1
2021,Orange,Colon,4
2021,Orange,Breast,1
2021,Orange,Lung,1
2021,Orange,Colon,7
2021,Orange,Rectum,1
2021,Orange,Lung,1
2021,Orange,Liver,3
2021,Orange,Colon,7
2021,Orange,Breast,1
2021,Orange,Brain,6
2021,Orange,Colon,82
2021,Orange,Stomach,14
2021,Orange,Rectum,51
2021,Orange,Prostate,25
2021,Orange,Pancreas,4
2021,Orange,Lung,48
2021,Orange,Liver,12
2021,Orange,Esophagus,5
2021,Orange,Breast,548
2021,Orange,Brain,38
2021,Orange,Bladder,11
2021,Placer,Rectum,2
2021,Placer,Colon,15
2021,Placer,Breast,49
2021,Placer,Stomach,1
2021,Placer,Rectum,12
2021,Placer,Prostate,55
2021,Placer,Lung,56
2021,Placer,Liver,1
2021,Placer,Esophagus,5
2021,Placer,Colon,50
2021,Placer,Breast,278
2021,Placer,Brain,17
2021,Placer,Bladder,6
2021,Placer,Rectum,36
2021,Placer,Prostate,2
2021,Placer,Lung,1
2021,Placer,Colon,77
2021,Placer,Breast,440
2021,Placer,Bladder,8
2021,Plumas,Colon,3
2021,Plumas,Breast,4
2021,Riverside,Stomach,3
2021,Riverside,Rectum,7
2021,Riverside,Prostate,1
2021,Riverside,Pancreas,1
2021,Riverside,Colon,13
2021,Riverside,Breast,34
2021,Riverside,Stomach,2
2021,Riverside,Rectum,6
2021,Riverside,Prostate,7
2021,Riverside,Lung,8
2021,Riverside,Liver,1
2021,Riverside,Esophagus,1
2021,Riverside,Colon,20
2021,Riverside,Breast,130
2021,Riverside,Brain,24
2021,Riverside,Bladder,2
2021,Riverside,Stomach,3
2021,Riverside,Rectum,31
2021,Riverside,Prostate,75
2021,Riverside,Pancreas,3
2021,Riverside,Lung,49
2021,Riverside,Liver,3
2021,Riverside,Colon,72
2021,Riverside,Breast,273
2021,Riverside,Brain,18
2021,Riverside,Bladder,3
2021,Riverside,Stomach,1
2021,Riverside,Rectum,2
2021,Riverside,Prostate,16
2021,Riverside,Liver,1
2021,Riverside,Colon,8
2021,Riverside,Breast,21
2021,Riverside,Bladder,2
2021,Riverside,Stomach,2
2021,Riverside,Prostate,1
2021,Riverside,Lung,1
2021,Riverside,Colon,4
2021,Riverside,Breast,10
2021,Riverside,Stomach,1
2021,Riverside,Rectum,2
2021,Riverside,Liver,1
2021,Riverside,Colon,8
2021,Riverside,Breast,28
2021,Riverside,Stomach,3
2021,Riverside,Rectum,22
2021,Riverside,Pancreas,14
2021,Riverside,Lung,16
2021,Riverside,Liver,15
2021,Riverside,Breast,166
2021,Riverside,Brain,31
2021,Riverside,Colon,59
2021,Riverside,Prostate,28
2021,Riverside,Colon,7
2021,Riverside,Breast,11
2021,Riverside,Rectum,1
2021,Riverside,Rectum,1
2021,Riverside,Pancreas,1
2021,Riverside,Colon,3
2021,Riverside,Breast,8
2021,Riverside,Stomach,5
2021,Riverside,Rectum,22
2021,Riverside,Prostate,1
2021,Riverside,Pancreas,7
2021,Riverside,Lung,24
2021,Riverside,Liver,18
2021,Riverside,Esophagus,4
2021,Riverside,Colon,56
2021,Riverside,Breast,215
2021,Riverside,Stomach,2
2021,Riverside,Rectum,1
2021,Riverside,Colon,14
2021,Riverside,Breast,103
2021,Riverside,Liver,3
2021,Riverside,Stomach,4
2021,Riverside,Rectum,18
2021,Riverside,Prostate,36
2021,Riverside,Colon,43
2021,Riverside,Breast,18
2021,Riverside,Brain,12
2021,Riverside,Stomach,2
2021,Riverside,Rectum,14
2021,Riverside,Prostate,12
2021,Riverside,Pancreas,1
2021,Riverside,Lung,2
2021,Riverside,Liver,5
2021,Riverside,Esophagus,2
2021,Riverside,Colon,18
2021,Riverside,Breast,56
2021,Riverside,Brain,15
2021,Riverside,Bladder,1
2021,Riverside,Stomach,5
